UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm2.5_aqi_atm,pm2.5_aqi_cf_1,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm2.5_aqi_atm_b,pm2.5_aqi_cf_1_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2020/04/10T01:16:24z,84:f3:eb:28:ab:17,4.10,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,65,75,1007.24,0.02,36568,0,597,2.31,3.77,5.08,2.31,3.77,5.08,16,16,559.75,154.88,24.49,4.65,1.75,1.29,2.39,4.03,4.39,2.39,4.03,4.39,17,17,588.67,166.66,23.87,3.55,0.48,0.48
2020/04/10T01:18:24z,84:f3:eb:28:ab:17,4.10,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,65,74,1007.32,0.02,36568,0,717,2.34,3.77,3.83,2.34,3.77,3.83,16,16,578.40,158.95,21.63,3.88,0.00,0.00,2.61,4.16,5.51,2.61,4.16,5.51,17,17,610.33,180.00,28.67,4.71,2.29,0.17
2020/04/10T01:20:24z,84:f3:eb:28:ab:17,4.10,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,65,74,1007.31,0.02,36568,0,837,3.20,5.00,6.12,3.20,5.00,6.12,21,21,691.89,199.43,26.29,4.65,1.60,1.20,2.18,3.96,5.31,2.18,3.96,5.31,16,16,618.40,176.00,27.58,4.48,1.55,0.99
2020/04/10T01:22:24z,84:f3:eb:28:ab:17,4.10,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,65,74,1007.27,0.02,36568,0,957,3.76,6.22,7.64,3.76,6.22,7.64,26,26,827.64,236.99,38.12,7.34,2.27,0.42,3.09,4.44,5.92,3.09,4.44,5.92,18,18,718.73,202.41,28.61,5.06,2.21,0.45
2020/04/10T01:24:24z,84:f3:eb:28:ab:17,4.10,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,65,74,1007.23,0.02,36568,0,1077,3.10,4.42,6.99,3.10,4.42,6.99,18,18,756.45,213.73,27.60,4.15,3.46,2.00,2.84,5.36,6.31,2.84,5.36,6.31,22,22,744.67,212.96,39.72,4.27,1.52,0.36
2020/04/10T01:26:24z,84:f3:eb:28:ab:17,4.10,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,65,74,1007.23,0.02,36568,0,1197,3.45,5.22,6.09,3.45,5.22,6.09,22,22,823.71,229.95,32.89,3.75,1.14,0.58,3.33,5.62,5.83,3.33,5.62,5.83,23,23,761.65,223.99,38.84,3.25,0.32,0.17
2020/04/10T01:28:21z,84:f3:eb:28:ab:17,4.10,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,65,75,1007.20,nan,36656,0,117,3.94,5.73,6.50,3.94,5.73,6.50,24,24,868.31,240.50,34.23,5.33,1.38,0.75,4.98,6.98,8.62,4.98,6.98,8.62,29,29,978.96,280.68,41.13,5.62,2.43,0.00
2020/04/10T01:30:21z,84:f3:eb:28:ab:17,4.10,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,65,75,1007.23,0.02,36504,0,237,4.88,6.94,9.03,4.88,6.94,9.03,29,29,988.17,288.89,39.89,6.19,2.19,2.19,3.79,6.59,7.79,3.79,6.59,7.79,27,27,889.11,260.69,46.84,6.03,1.69,1.29
2020/04/10T01:32:21z,84:f3:eb:28:ab:17,4.10,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,65,74,1007.24,0.02,36504,0,357,4.23,6.68,9.18,4.23,6.68,9.18,28,28,927.65,265.97,38.74,7.57,3.26,2.80,3.82,6.50,7.82,3.82,6.50,7.82,27,27,868.77,250.79,46.92,7.21,1.64,0.85
2020/04/10T01:34:21z,84:f3:eb:28:ab:17,4.10,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,65,75,1007.18,0.02,36504,0,477,3.85,7.20,7.74,3.85,7.20,7.74,30,30,915.32,267.11,50.05,6.06,0.40,0.40,4.66,7.92,9.15,4.66,7.92,9.15,33,33,970.94,287.48,49.65,7.17,1.63,1.23
2020/04/10T01:36:21z,84:f3:eb:28:ab:17,4.10,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,65,75,1007.15,0.02,36504,0,597,4.98,8.62,10.36,4.98,8.62,10.36,36,36,1091.95,320.06,51.58,10.19,1.75,1.75,4.96,9.06,10.61,4.96,9.06,10.61,38,38,1097.91,321.38,59.45,7.48,1.74,1.25
2020/04/10T01:38:21z,84:f3:eb:28:ab:17,4.10,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,65,75,1007.13,0.02,36504,0,717,5.37,9.79,11.32,5.37,9.79,11.32,41,41,1126.48,319.44,60.98,9.84,1.43,1.43,5.26,8.79,10.74,5.26,8.79,10.74,37,37,1067.78,316.90,59.93,7.82,2.29,2.29
2020/04/10T01:40:21z,84:f3:eb:28:ab:17,4.10,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,65,74,1007.09,0.02,36504,0,837,5.53,8.69,9.05,5.53,8.69,9.05,36,36,1178.81,343.91,51.06,6.09,0.16,0.16,5.42,9.55,11.54,5.42,9.55,11.54,40,40,1119.00,326.59,65.74,8.75,2.58,2.09
2020/04/10T01:42:21z,84:f3:eb:28:ab:17,4.10,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,65,75,1007.12,0.02,36504,0,957,5.43,8.45,9.49,5.43,8.45,9.49,35,35,1220.86,342.32,51.98,5.92,1.69,0.98,5.52,9.85,12.95,5.52,9.85,12.95,41,41,1131.42,338.42,62.60,13.69,3.48,3.11
2020/04/10T01:44:21z,84:f3:eb:28:ab:17,4.10,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,65,75,1007.18,0.02,36504,0,1077,6.44,10.27,12.85,6.44,10.27,12.85,43,43,1289.77,367.95,72.71,10.76,3.03,2.39,5.99,9.22,10.04,5.99,9.22,10.04,38,38,1169.16,343.84,61.50,5.88,0.85,0.85
2020/04/10T01:46:21z,84:f3:eb:28:ab:17,4.10,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,65,74,1007.14,0.02,36504,0,1197,5.75,9.54,11.37,5.75,9.54,11.37,40,40,1254.00,354.35,62.06,9.38,2.58,1.69,5.46,8.83,10.38,5.46,8.83,10.38,37,37,1136.70,330.96,63.80,6.00,1.01,0.58
2020/04/10T01:48:20z,84:f3:eb:28:ab:17,4.10,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,65,75,1007.13,nan,36656,0,118,6.62,10.38,12.73,6.62,10.38,12.73,43,43,1314.56,387.35,83.88,7.42,3.58,0.71,5.62,10.40,11.78,5.62,10.40,11.78,43,43,1148.13,341.07,73.11,7.29,0.76,0.76
2020/04/10T01:50:20z,84:f3:eb:28:ab:17,4.10,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,65,74,1007.08,0.02,36504,0,238,6.72,11.57,13.28,6.72,11.57,13.28,48,48,1349.90,385.44,73.69,9.34,2.10,0.72,6.00,10.87,12.27,6.00,10.87,12.27,45,45,1249.97,358.48,76.99,8.45,1.73,0.42
2020/04/10T01:52:20z,84:f3:eb:28:ab:17,4.10,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,64,74,1007.04,0.02,36504,0,358,6.55,10.92,14.00,6.55,10.92,14.00,46,46,1394.45,397.68,83.09,9.38,3.66,2.83,5.93,10.34,13.15,5.93,10.34,13.15,43,43,1169.91,345.27,79.19,10.00,3.79,2.48
2020/04/10T01:54:20z,84:f3:eb:28:ab:17,4.10,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,65,74,1007.02,0.02,36504,0,478,6.73,12.71,16.30,6.73,12.71,16.30,52,52,1468.23,423.15,89.39,12.52,4.94,3.18,7.04,11.81,13.55,7.04,11.81,13.55,49,49,1429.61,417.37,80.27,6.69,2.30,1.85
2020/04/10T01:56:20z,84:f3:eb:28:ab:17,4.10,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,65,75,1007.01,0.02,36504,0,598,6.25,10.39,12.86,6.25,10.39,12.86,43,43,1355.48,385.62,63.48,11.19,3.38,1.84,6.50,11.89,13.95,6.50,11.89,13.95,50,50,1362.59,396.55,86.36,10.55,2.42,1.06
2020/04/10T01:58:20z,84:f3:eb:28:ab:17,4.10,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,65,75,1006.88,0.02,36504,0,718,6.81,10.58,13.16,6.81,10.58,13.16,44,44,1358.81,388.03,68.56,10.97,3.16,1.75,7.07,12.15,13.91,7.07,12.15,13.91,51,51,1325.15,396.16,85.36,8.99,2.18,0.99
2020/04/10T02:00:20z,84:f3:eb:28:ab:17,4.10,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,65,75,1006.84,0.02,36504,0,838,6.15,9.20,11.17,6.15,9.20,11.17,38,38,1265.03,358.57,59.82,7.63,2.40,1.51,6.01,9.96,12.04,6.01,9.96,12.04,41,41,1191.94,356.24,78.19,8.60,1.76,1.19
2020/04/10T02:02:20z,84:f3:eb:28:ab:17,4.10,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,65,75,1006.82,0.02,36504,0,958,6.17,10.71,13.18,6.17,10.71,13.18,45,45,1213.95,353.18,70.89,10.79,3.64,1.33,5.71,10.03,11.29,5.71,10.03,11.29,42,42,1198.68,353.11,64.65,6.88,1.45,0.79
